id,relativeReadability,lexicalDiversity,topTopicSimilarity,syllableRate,PRP$,VBG,VBD,VBN,VBP,WDT,JJ,WP,VBZ,DT,NN,TO,PRP,RB,NNS,NNP,VB,WRB,CC,CD,EX,IN,WP$,MD,JJS,JJR,``,'',:,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,heat
tp4_UXaVyx8-2430,1.1739998926173703,0.4715909090909091,0.3,1.925,0.011,0.011,0.006,0.011,0.045,0.006,0.08,0.006,0.045,0.08,0.114,0.028,0.097,0.045,0.051,0.045,0.062,0.017,0.034,0.045,0.006,0.114,0,0.028,0,0,0,0,0.006,5,5,5,5,5,0.9218261973779682,5,5,0.914817217590631,0.38989276649652693,5,5,0.4766103067259146,5,0.918845847020334,5,5,5,5,0.3906327154951331,0.3323812042068008,0.4417047552062694,0.9296770419311646,5,5,5,5,5,5,5,0.157
tp4_UXaVyx8-2520,0.9999951836573144,0.4827586206896552,0.16666666666666666,2.583,0,0.013,0.013,0.004,0.065,0,0.069,0.009,0.043,0.091,0.099,0.03,0.134,0.06,0.022,0.069,0.069,0.013,0.039,0.03,0,0.082,0,0.034,0.004,0,0,0,0,5,0.3932926354437872,5,5,5,0.9238590411203573,5,5,0.5649819450092495,5,0.5581176366635078,5,5,0.8971785038785699,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.1
tp4_UXaVyx8-2610,0.9848688656454793,0.4943820224719101,0.13333333333333333,2.908,0.019,0.007,0.004,0.019,0.056,0,0.06,0.004,0.06,0.086,0.154,0.03,0.075,0.079,0.026,0.041,0.052,0.011,0.041,0.011,0.011,0.101,0,0.019,0,0,0,0,0.015,5,0.3705952939121087,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.923122902393717,5,5,5,0.2904286730790994,5,5,0.5327008588914242,0.257
tp4_UXaVyx8-2700,1.0441798767233144,0.4763779527559055,0.16666666666666666,2.95,0.008,0.012,0.012,0.008,0.035,0.004,0.039,0.008,0.059,0.114,0.15,0.031,0.091,0.071,0.035,0.051,0.063,0,0.02,0,0.028,0.11,0,0.02,0,0.004,0,0,0.008,5,0.4272872901735732,5,5,5,5,5,5,5,5,0.9201597433634916,5,5,5,5,5,5,5,5,5,5,0.564932558750722,5,5,5,0.564932558750722,0.36201090064061736,5,5,5,0.422
tp4_UXaVyx8-2790,0.9781485629588593,0.463768115942029,0.23333333333333334,3.142,0.004,0.022,0.004,0.014,0.047,0.011,0.058,0.004,0.043,0.13,0.138,0.029,0.094,0.047,0.033,0.047,0.087,0.011,0.029,0,0.004,0.069,0,0.054,0,0,0,0,0.004,5,5,5,5,5,0.9144372975163112,0.929548893444947,5,5,0.3637474425785857,0.37270869425692105,5,5,5,5,5,5,5,5,5,5,0.9288943752309925,5,5,5,0.4337538576291447,5,5,5,0.4364662346187337,0.522
tp4_UXaVyx8-2880,1.0947008801612808,0.4481132075471698,0.3,2.583,0.024,0.042,0.009,0,0.071,0.009,0.08,0.005,0.019,0.099,0.099,0.033,0.085,0.071,0.042,0.057,0.08,0.005,0.047,0,0.005,0.071,0,0.033,0.005,0,0,0,0.005,5,5,5,5,5,0.29485693191502244,0.31874112554142764,5,5,0.32859594764634,5,5,0.6194292206663257,5,5,0.9037118682515604,5,5,5,5,0.6130482333726809,5,0.8862753523437582,5,5,0.9256018808077054,5,5,5,0.5722346634139411,0.187
trdbaV4TaAo-0,0.9741147826728006,0.48698884758364314,0.26666666666666666,3.0,0,0.026,0.019,0.011,0.052,0.004,0.067,0,0.015,0.089,0.074,0.033,0.097,0.089,0.059,0.019,0.082,0.007,0.033,0.089,0,0.097,0,0.015,0,0,0,0,0.007,0.18389235702656573,5,5,5,5,0.4545874748278594,5,5,5,5,0.2753751988353968,5,5,5,0.3319820629491889,5,5,0.9307490595305679,5,5,0.9292036891006985,5,5,5,5,5,0.5470676593317867,5,5,0.9333406391541534,0.1
trdbaV4TaAo-90,0.9394659104863603,0.44368600682593856,0.5,3.167,0.003,0.01,0.017,0.007,0.031,0,0.041,0.003,0.048,0.143,0.102,0.065,0.092,0.058,0.034,0.014,0.078,0.01,0.031,0.041,0.007,0.119,0,0.01,0,0.02,0,0,0.003,0.34248399304702354,0.9034791221745143,0.9156085536199478,5,5,0.35610931793377854,5,0.4245486551525003,0.29991321666360965,0.4012902098460687,5,0.42992032873145897,5,0.4301259123531058,5,0.5762165699836381,5,0.4296013271099286,0.9096345754480917,5,0.5555457535616125,5,5,5,5,0.9235904048700743,5,5,0.5325091639345532,5,0.383
trdbaV4TaAo-180,0.9856125152973779,0.5171102661596958,0.2692307692307692,2.475,0,0.008,0.019,0.023,0.023,0.011,0.057,0.019,0.057,0.133,0.084,0.061,0.068,0.046,0.011,0.011,0.057,0,0.019,0.137,0,0.061,0,0.038,0,0,0,0,0.011,0.463091183380599,0.42335411920193855,0.3352448837380716,5,0.5563678876289702,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.4421982438965046,0.9322292910940567,5,5,0.9470710400924456,5,0.27
trdbaV4TaAo-270,0.9070115543738116,0.46204620462046203,0.23333333333333334,3.392,0,0.02,0.03,0.017,0.02,0.003,0.05,0.007,0.059,0.135,0.109,0.036,0.089,0.116,0.013,0.033,0.046,0.003,0.033,0.033,0,0.073,0,0.017,0,0.017,0.003,0.003,0.007,0.3240727406279508,5,5,5,5,5,5,5,0.5627157163731328,5,5,5,5,0.36171982758798454,5,5,5,5,5,5,0.40071901815300504,5,5,0.3280441243386821,0.5619815118352154,5,5,5,0.9255647915635665,5,0.282
trdbaV4TaAo-360,1.0899306840836505,0.4767025089605735,0.4444444444444444,2.725,0,0.014,0.014,0.007,0.043,0.007,0.018,0.014,0.032,0.104,0.057,0.054,0.1,0.039,0.022,0.014,0.068,0.018,0.014,0.201,0,0.108,0,0.022,0,0,0,0,0.011,0.9229395336492925,0.577595371621973,0.27890311194312906,5,0.572210653124518,5,5,5,5,5,5,5,5,5,5,5,0.43160018123604516,5,0.43667713404142616,5,5,5,0.4490665627584247,5,5,0.9425178256566666,5,5,5,5,0.341
trdbaV4TaAo-450,0.8634320667138901,0.44144144144144143,0.43333333333333335,3.508,0,0.003,0.015,0.009,0.027,0.006,0.042,0.006,0.036,0.123,0.093,0.033,0.117,0.078,0.021,0.03,0.066,0.006,0.045,0.063,0.009,0.069,0,0.045,0,0.012,0,0,0,0.2250417334032054,0.3338392087081134,0.939104929450694,5,5,0.34163647859016,0.5698365162703988,0.5781740760330636,0.5731925723699941,0.567405126401516,5,5,5,0.9440973243075114,0.9462967175296211,0.5849582695365206,0.5654661543714697,5,5,5,5,5,5,5,5,5,5,0.9488516209277333,5,5,0.295
trdbaV4TaAo-540,1.1942375965058563,0.5084745762711864,0.5882352941176471,2.083,0,0.004,0.021,0,0.042,0.008,0.034,0.013,0.076,0.081,0.03,0.038,0.123,0.072,0.038,0.013,0.047,0.004,0.017,0.199,0,0.068,0,0.013,0.008,0,0,0,0.004,0.8252423360627128,0.270640093485609,0.9277220045519351,5,0.5686476028697349,5,0.9402778695198258,0.8766491845213767,0.56996367175419,0.8565654241710243,0.9277220045519351,5,5,5,5,5,5,5,5,0.9297235175186204,5,5,5,5,5,5,5,5,5,5,0.182
trdbaV4TaAo-630,1.0023907235405805,0.48562300319488816,0.42857142857142855,3.275,0,0.01,0.029,0.006,0.019,0,0.038,0.013,0.061,0.089,0.086,0.035,0.086,0.08,0.022,0.029,0.051,0.006,0.029,0.134,0.003,0.112,0,0.019,0.01,0,0,0,0.006,0.3273959436365666,0.3875936004902246,0.25934384559733376,5,0.9507865766326328,5,0.9048654180883579,0.4335405141542972,0.9407264395925308,0.411411702066187,0.3777796565282979,5,0.5665522993943042,0.9550300437306629,0.9499386877483376,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.1
trdbaV4TaAo-720,1.0653357682208968,0.5071942446043165,0.5555555555555556,2.825,0,0.018,0,0,0.05,0.029,0.072,0.004,0.065,0.097,0.076,0.083,0.065,0.058,0.029,0.011,0.047,0.004,0.022,0.187,0,0.05,0,0.007,0.004,0.004,0,0,0.007,0.38880803710727857,0.46120513063744023,0.582419028150236,0.25663911117398086,0.24797519234381035,5,0.35180538033290737,5,5,5,0.9448307232225486,0.36135967828170634,5,5,5,5,5,5,5,0.34126485534994905,5,5,5,5,5,0.5676755206536607,5,5,5,5,0.1
trdbaV4TaAo-810,0.9586985526313869,0.49814126394052044,0.7,2.825,0,0.015,0.022,0,0.007,0.015,0.052,0.011,0.041,0.119,0.108,0.048,0.082,0.067,0.011,0.019,0.078,0,0.019,0.112,0.004,0.097,0,0.037,0.007,0.004,0,0,0.015,0.25541099332112804,0.3835429961851787,0.5688389061784457,0.5640036703340613,0.3791443235902797,5,0.44697945413537266,0.9444534359307075,0.9274036816831351,0.9345856712535985,0.5750643419646558,0.5473187205348149,5,5,5,0.4613595722007402,5,5,0.38922120673726834,5,5,0.4510607535621402,5,5,5,5,5,5,5,5,0.133
trdbaV4TaAo-900,1.0575420881930766,0.5242718446601942,0.4,3.258,0.016,0.019,0.023,0,0.029,0.006,0.055,0.006,0.029,0.1,0.11,0.045,0.084,0.058,0.016,0.026,0.078,0.006,0.026,0.12,0,0.094,0,0.023,0.003,0,0,0,0.013,0.3028158376448838,5,0.42944596147022135,0.43215882767145686,5,5,0.3788376521947731,0.5768070231849023,0.939145202988307,0.9358686249408427,0.8910301810390139,0.38264561696469523,5,5,0.9446385864927301,5,5,5,5,5,5,0.41763853330201994,5,5,5,5,5,5,5,0.5397462165616257,0.188
trdbaV4TaAo-990,1.0377239695814453,0.5202952029520295,0.43333333333333335,3.083,0.004,0.015,0.007,0.007,0.033,0.004,0.059,0.011,0.052,0.125,0.085,0.052,0.074,0.063,0.052,0.011,0.055,0.004,0.033,0.133,0.004,0.07,0,0.022,0,0.004,0,0,0.004,0.33679872987066223,0.23884509610373447,5,0.36110235153857295,0.938651160494282,5,0.42894480994609424,0.43170290123381944,5,0.43359804122042955,5,0.9113147454563597,5,0.8865390858317526,5,0.45896239831918495,5,5,5,0.9392802294555528,5,5,0.5728437104338006,5,5,5,5,0.9377668312440361,5,5,0.138
trdbaV4TaAo-1080,1.0838291733111085,0.5461847389558233,0.5714285714285714,2.533,0.008,0.016,0.004,0,0.064,0.004,0.036,0.004,0.044,0.112,0.08,0.064,0.084,0.056,0.076,0.016,0.044,0.008,0.028,0.173,0,0.04,0,0.012,0,0,0,0,0.004,0.3335084932836452,0.20878430446165436,5,0.23213465712756515,0.4449371980650611,0.6643992507378637,0.9403782994429006,0.9429436628636063,5,0.9429436628636063,5,5,5,5,0.4271291671212813,5,0.5698941874086266,5,5,5,5,5,5,5,5,5,5,0.9429436628636063,5,0.9181687657728976,0.1
trdbaV4TaAo-1170,0.9036128476262381,0.5041322314049587,0.43333333333333335,2.675,0.008,0.021,0,0,0.025,0,0.07,0,0.058,0.116,0.083,0.062,0.095,0.099,0.05,0.012,0.079,0,0.041,0.07,0,0.045,0,0.029,0,0,0,0,0.021,0.34362593202870767,0.2922122309297773,0.9143052421438237,0.530452669304477,5,5,0.9055918999044837,0.5695587717117385,0.56693730842142,0.5658901225010722,0.9389516786926883,5,5,0.9209656723812449,0.9344789513588037,5,0.5366662022025612,5,5,5,5,5,5,5,5,5,5,0.5677628983594951,5,5,0.106
tuRYbBvOMRo-0,1.2481160935671438,0.5371428571428571,0.23333333333333334,2.367,0.006,0.023,0.046,0.029,0.029,0.006,0.08,0.006,0.017,0.103,0.137,0.051,0.063,0.046,0.063,0.074,0.046,0.006,0.034,0.011,0,0.091,0,0.029,0,0,0,0,0,0.5189915016609563,5,5,0.5628240899554091,5,0.2821630760416092,5,5,5,5,5,5,5,5,5,0.42138861324179505,5,5,5,5,0.5491780740224812,5,0.5508345566128673,5,5,5,5,5,5,0.27241676497659,0.1
tuRYbBvOMRo-90,0.9978064356906096,0.43870967741935485,0.3,1.633,0.006,0.013,0.019,0.026,0.026,0.006,0.032,0.019,0.052,0.097,0.123,0.026,0.123,0.065,0.019,0.052,0.052,0.013,0.032,0.026,0,0.09,0,0.052,0,0.006,0,0,0.013,0.8714276204048417,5,5,0.9134075892655824,5,0.46183928211804437,5,5,5,5,0.8694659904848958,5,5,5,0.8909194282508189,0.3862293766465657,5,5,5,5,0.5604257757218221,0.8670321319646943,0.8872309186633764,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-180,0.9550233728749541,0.45180722891566266,0.2777777777777778,1.625,0.006,0.018,0.03,0.012,0.03,0,0.048,0.03,0.09,0.078,0.12,0.012,0.078,0.102,0.012,0.018,0.048,0,0.048,0.036,0.006,0.12,0,0.03,0,0,0,0,0.012,5,5,5,0.9104431723123297,0.48764726937776476,0.8872937646969243,5,5,5,5,0.5418077288441261,5,5,5,5,5,5,5,5,5,0.5273052648143103,5,5,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-270,1.1690578131961202,0.5467980295566502,0.3,2.167,0,0.015,0.02,0.005,0.039,0,0.064,0.015,0.069,0.089,0.084,0.01,0.113,0.069,0.049,0.074,0.049,0.015,0.025,0.059,0,0.079,0,0.034,0,0,0,0,0.01,5,5,0.2298779647670266,0.5662805392272189,5,0.3732702758115615,5,5,0.8505101495781678,5,5,5,5,5,0.9001748254320235,5,5,5,5,5,0.3948455472718402,5,0.864520689525734,5,5,0.823237967715484,5,0.6134785585395616,5,5,0.1
tuRYbBvOMRo-360,1.2955057669792263,0.46794871794871795,0.3333333333333333,1.508,0,0.006,0.083,0.013,0.026,0.032,0.045,0.026,0.032,0.122,0.122,0.064,0.09,0.026,0.006,0.045,0.038,0.019,0.026,0.077,0,0.071,0,0.013,0,0,0,0,0.006,5,5,0.16214483136494728,0.8741087432822395,5,5,5,5,0.8475217402900428,5,5,5,5,0.8741087432822395,5,0.29540804936697534,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-450,1.2480847137567654,0.37583892617449666,0.23529411764705882,1.583,0.007,0.007,0.06,0.06,0.013,0,0.027,0.007,0.067,0.154,0.114,0.034,0.087,0.054,0,0.04,0.04,0.013,0.034,0.047,0,0.114,0,0.02,0,0,0,0,0,0.5971368015648804,5,5,5,5,5,5,5,5,5,0.4038618192683203,5,5,5,5,0.37818171917734006,5,5,5,5,5,5,5,5,5,5,5,0.561831486275437,5,5,0.1
tuRYbBvOMRo-540,1.277569977100845,0.5241379310344828,0.32142857142857145,1.775,0,0.028,0.021,0.014,0.041,0,0.055,0,0.034,0.103,0.11,0.028,0.083,0.103,0.014,0.117,0.062,0.021,0.041,0.034,0,0.034,0,0.034,0,0,0,0,0.014,0.40817943230926407,5,0.32611540806801503,0.9088688396821054,0.8431001525626204,0.5518424218291392,5,5,5,5,0.4263093557475502,5,5,5,5,0.548129244203873,5,5,5,5,5,5,0.9082873616694781,5,5,5,5,0.6322991303512926,5,5,0.1
tuRYbBvOMRo-630,1.0409981561559944,0.49673202614379086,0.2962962962962963,1.75,0,0.02,0.013,0.013,0.085,0.013,0.052,0,0.046,0.092,0.105,0.02,0.124,0.078,0.046,0.013,0.072,0.007,0.033,0.013,0.007,0.118,0,0.02,0,0.007,0,0,0.007,5,5,5,5,5,0.4223727299367922,5,5,0.8885669947414444,5,5,5,5,5,0.8885669947414444,5,5,0.8472516635128099,5,0.8978689027611222,0.9026001417895269,5,0.5341535339102731,5,5,0.5360322738324456,5,5,5,5,0.1
tuRYbBvOMRo-720,1.023695115683583,0.48739495798319327,0.24,1.375,0,0.017,0,0.042,0.059,0,0.059,0.008,0.034,0.134,0.109,0.034,0.084,0.059,0.084,0.025,0.042,0.008,0.025,0.017,0,0.118,0,0.025,0,0,0,0,0.008,5,5,5,5,5,0.8187473064347408,5,5,5,5,5,5,5,0.3737497457085799,5,5,5,5,0.5375228541531007,0.8822866477301715,0.5234347711594258,5,0.8609016116644882,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-810,0.9040624426647129,0.4824561403508772,0.08695652173913043,1.175,0,0,0.009,0.018,0.053,0,0.07,0.009,0.061,0.088,0.149,0.026,0.123,0.079,0,0.026,0.07,0.018,0.044,0,0.009,0.07,0,0.026,0,0,0,0,0.026,5,5,5,5,0.4482846143701767,5,5,5,5,5,0.8966841440921549,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-900,0.9105083843252378,0.4444444444444444,0.2,1.667,0.006,0.019,0.019,0.031,0.062,0,0.043,0.006,0.056,0.111,0.08,0.037,0.08,0.093,0.056,0.006,0.074,0.025,0.019,0.037,0.006,0.099,0,0.012,0,0,0,0,0.012,5,5,5,0.5563359972268305,5,5,5,5,5,5,5,5,5,0.3413201811718176,5,0.875856196039063,5,0.9178211635112867,5,5,0.8890576073578966,5,5,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-990,1.0010126030001847,0.44680851063829785,0.23333333333333334,2.65,0,0.013,0.017,0,0.051,0.009,0.051,0.009,0.021,0.098,0.106,0.026,0.136,0.051,0.055,0.051,0.085,0.009,0.026,0.009,0.004,0.106,0,0.064,0,0,0,0,0,5,5,5,0.5674503008886144,5,0.3468001464548701,5,5,5,5,0.8718285902238456,5,5,0.29394224734933055,5,5,5,5,0.3830430675094003,5,0.44957336678410154,5,5,5,5,5,5,0.6275710863357786,5,5,0.1
tuRYbBvOMRo-1080,1.0645255013614812,0.47752808988764045,0.3,2.158,0,0.017,0.022,0.028,0.017,0.011,0.051,0.006,0.039,0.129,0.129,0.028,0.107,0.051,0.039,0.051,0.067,0.006,0.011,0,0,0.124,0,0.039,0.006,0,0,0,0,5,5,5,5,0.5059870897155487,0.48655526045594133,5,0.6995168346550765,0.5098224082982001,5,5,0.8792340687823501,5,0.34449800156438964,5,5,5,0.879040456144798,5,5,0.8657008386462195,5,5,5,5,5,0.5454632508341773,5,5,5,0.1
tuRYbBvOMRo-1170,0.9530972384642034,0.45481927710843373,0.36666666666666664,3.642,0.003,0.039,0.009,0.006,0.075,0,0.039,0.003,0.018,0.09,0.102,0.084,0.133,0.039,0.024,0.021,0.123,0.012,0.039,0.009,0,0.09,0,0.009,0,0.006,0,0,0.009,5,5,5,0.3580781383103583,0.5462306290633802,5,5,5,0.8666730771652615,0.4010363005948467,0.9108618149551899,5,5,5,5,5,5,0.42875014944653805,5,0.4182774539501324,5,5,0.5386605591934304,0.888966713874183,0.5465427286654821,5,0.552626463438541,5,5,5,0.1
tuRYbBvOMRo-1260,1.0373287177168204,0.4889867841409692,0.3,2.258,0,0.026,0.009,0,0.084,0.009,0.053,0.013,0.031,0.128,0.163,0.07,0.101,0.057,0.013,0.009,0.097,0.004,0.026,0.004,0,0.079,0,0.009,0,0,0,0,0.009,5,5,5,0.4147316285331992,0.5282031154629407,5,5,5,5,0.3797722013383474,5,5,5,5,0.9044960569497262,5,0.3479712487493623,5,0.35397468267473414,5,5,5,5,0.898516961499387,5,5,0.8982589719991476,5,0.8781247978723268,5,0.1
tuRYbBvOMRo-1350,0.9052493218083354,0.4727272727272727,0.4,3.533,0.006,0.042,0.012,0.009,0.076,0.009,0.058,0.006,0.045,0.106,0.142,0.055,0.13,0.024,0.033,0.033,0.055,0.012,0.009,0.003,0.003,0.112,0,0.009,0,0,0,0,0,5,0.28057374660687884,5,0.26228230676743847,0.5575348557802343,5,0.8669076016647754,5,0.9275180036758238,0.43281767094335843,5,5,5,5,0.5720108723521956,5,0.5534541528138199,0.9263525527412403,0.9139502585903757,5,5,5,5,0.9139502585903757,5,5,0.5696985204204426,5,5,5,0.1
tuRYbBvOMRo-1440,1.0049407795937828,0.45012787723785164,0.4,4.0,0,0.02,0.01,0.005,0.049,0.005,0.069,0.003,0.049,0.107,0.107,0.049,0.146,0.059,0.005,0.043,0.09,0.005,0.031,0.003,0.003,0.097,0,0.031,0.003,0,0,0,0.01,0.8336126731841388,0.38993737863872496,5,0.9016681000764785,0.29091744786229656,5,0.7148112225476387,0.6461734484497572,5,5,5,0.8029557534866447,0.37116861765293435,5,5,5,0.32267350078974616,0.328287784522288,0.43794054559180773,5,5,5,5,5,5,0.29833797124440675,5,5,5,5,0.1
tuRYbBvOMRo-1530,0.9654538133551732,0.4563106796116505,0.36666666666666664,3.225,0,0.049,0.036,0.016,0.052,0.006,0.049,0.01,0.061,0.094,0.113,0.049,0.149,0.087,0.006,0.023,0.058,0.003,0.039,0,0.006,0.071,0,0.006,0,0,0,0,0,5,5,5,0.4251646085633669,0.3463246978201636,0.928244699089972,5,5,0.8010353156012485,5,5,5,5,5,0.549256318336715,0.5589062653083886,0.5521725814318701,5,0.9198589038975177,0.9143082333697259,5,5,5,0.9051808876751082,5,0.40237077692310524,5,5,5,5,0.1
tuRYbBvOMRo-1620,1.011381461202481,0.46078431372549017,0.3,3.2,0,0.033,0.007,0.01,0.085,0.02,0.065,0.01,0.046,0.114,0.127,0.013,0.118,0.046,0.023,0.01,0.059,0.003,0.029,0.02,0.007,0.121,0,0.023,0,0,0,0,0.007,5,5,5,0.2861576598135058,0.32866875997937406,5,5,5,5,0.36833855133200566,0.9271522877348529,5,0.5584508388963964,5,5,5,0.3496261931222695,5,5,0.9320904324803515,5,5,5,0.9299689014969456,5,0.8841296831501803,5,5,5,5,0.1
tuRYbBvOMRo-1710,0.9623133675158035,0.45151515151515154,0.26666666666666666,3.642,0,0.021,0.009,0.024,0.058,0.003,0.033,0.018,0.061,0.1,0.139,0.045,0.109,0.091,0.012,0.015,0.073,0.003,0.033,0.006,0.006,0.103,0,0,0,0.006,0,0,0.006,5,5,5,0.4472868686963615,0.32095109954056333,5,5,5,5,0.5672887535010459,5,5,5,5,5,5,0.44073773417061257,0.5803090918091912,0.5622123905794436,0.3103738969336047,5,5,0.9373977030441621,5,5,5,5,5,5,5,0.1
tuRYbBvOMRo-1800,0.9872238116363381,0.43202416918429004,0.26666666666666666,3.542,0.006,0.021,0.003,0.015,0.076,0.009,0.021,0.021,0.042,0.106,0.121,0.051,0.106,0.042,0.027,0.015,0.094,0.015,0.03,0.003,0.009,0.127,0,0.015,0.003,0.009,0,0,0.003,5,5,5,0.55543754833262,5,5,5,5,5,0.28593894432102374,5,5,0.5401251464246374,5,0.5477563771129147,5,0.9089729731570374,5,5,0.533546050507896,5,5,5,5,5,5,0.9054158023564882,5,0.5464294243168248,5,0.1
tuRYbBvOMRo-1890,0.9557888686088776,0.4405144694533762,0.2,3.625,0.003,0.026,0,0.003,0.08,0.006,0.068,0.006,0.039,0.087,0.084,0.061,0.113,0.048,0.051,0.006,0.077,0.023,0.042,0,0.006,0.132,0,0.016,0.01,0,0,0,0.003,5,5,5,5,5,5,5,5,0.8876306222945861,0.5555394645889402,5,5,5,5,5,5,5,0.9116832901509557,0.8831227166851062,5,5,5,5,0.856531251410636,0.2965173358285246,5,5,5,5,5,0.1
tuRYbBvOMRo-1980,1.0456262702134649,0.49469964664310956,0.16666666666666666,3.017,0.018,0.004,0.046,0.011,0.049,0.011,0.035,0.007,0.064,0.085,0.131,0.007,0.113,0.074,0.039,0.06,0.028,0.011,0.021,0.032,0.004,0.117,0,0.004,0,0.004,0,0,0.004,5,5,5,5,0.5527248898912327,5,0.6256144763633745,5,0.5655230188827405,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5285613479167716,5,0.8579793591770088,5,5,5,0.1
tuRYbBvOMRo-2070,1.0071884249547947,0.49074074074074076,0.16666666666666666,3.6,0.012,0.012,0.006,0.006,0.043,0.003,0.037,0.003,0.052,0.111,0.154,0.04,0.096,0.052,0.037,0.037,0.062,0.012,0.012,0.037,0,0.13,0,0.025,0,0.003,0,0,0.009,5,5,5,0.564689933625081,5,5,0.889838798681259,5,0.3608963553582793,5,5,5,5,5,5,5,5,0.4287647746937729,5,5,5,5,5,5,5,5,0.5759040537256662,5,5,5,0.1
tuRYbBvOMRo-2160,1.0135623672509817,0.5,0.26666666666666666,3.942,0.006,0.02,0.009,0.006,0.054,0.003,0.063,0.014,0.023,0.1,0.126,0.049,0.1,0.057,0.031,0.06,0.074,0.003,0.023,0.02,0,0.111,0,0.023,0,0.009,0,0,0.011,5,5,5,0.4567003572599885,0.33388167389545986,5,5,0.6680359483285943,0.5566937996964778,5,5,5,5,5,5,5,5,5,5,5,0.8706818391213392,5,0.8685054092391367,0.34553019536336715,5,5,5,5,0.5709410392160804,5,0.1
tuRYbBvOMRo-2250,0.9101217324198628,0.4594594594594595,0.2,3.017,0.004,0.015,0.008,0.004,0.062,0.008,0.054,0.012,0.046,0.085,0.143,0.046,0.116,0.054,0.012,0.023,0.097,0.031,0.039,0.004,0.004,0.108,0,0,0,0.008,0,0,0.004,5,5,5,5,0.8941374977947129,5,5,5,0.9011103320627789,5,0.9053274197466694,5,5,5,0.4272610147056107,5,5,5,5,5,5,5,5,5,0.33208124718795495,5,0.558063529517372,5,5,5,0.1
tuRYbBvOMRo-2340,1.0013129818857172,0.46387832699619774,0.23333333333333334,2.925,0,0.027,0.011,0.011,0.084,0.011,0.057,0.008,0.042,0.103,0.087,0.046,0.118,0.049,0.034,0.049,0.084,0.023,0.023,0.004,0,0.103,0,0.011,0,0.004,0,0,0,5,5,5,0.44994720377431435,0.9122992695268816,5,5,0.8277684190193585,0.8959845331982303,5,0.5624436217890227,5,0.376754532202406,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.6445225449936642,5,5,0.1
tuRYbBvOMRo-2430,0.8568200751941941,0.4316546762589928,0.2,3.033,0,0.05,0.018,0.007,0.043,0.018,0.047,0.018,0.076,0.115,0.097,0.036,0.104,0.043,0.018,0.058,0.068,0.007,0.018,0.014,0,0.115,0,0.014,0,0.004,0,0,0.007,5,5,5,0.42329299027749395,5,5,5,5,5,5,0.4309178905129089,5,0.3375188507904354,5,0.9118971154064567,5,5,5,5,5,5,5,5,0.540333849742912,5,5,0.553855950763124,5,5,5,0.1
tuRYbBvOMRo-2520,0.9863308657912275,0.4965753424657534,0.26666666666666666,3.4,0,0.034,0.007,0.003,0.062,0.007,0.055,0.017,0.055,0.123,0.144,0.038,0.089,0.062,0.034,0.021,0.058,0.01,0.017,0.01,0,0.127,0,0.021,0,0,0,0,0.003,5,5,5,0.4095032338306807,5,0.3528751090259732,0.7700406023600624,5,0.43338487343227367,5,5,5,0.868654555270149,5,0.5484235435763296,5,5,5,5,5,5,5,5,0.8773219531021791,5,5,5,5,0.3038000751421284,5,0.1
tuRYbBvOMRo-2610,0.955011628209355,0.45878136200716846,0.23333333333333334,3.242,0,0.018,0.004,0.007,0.057,0,0.082,0.014,0.05,0.111,0.118,0.09,0.082,0.036,0.05,0.014,0.093,0.004,0.022,0.011,0.004,0.104,0,0.011,0.014,0,0,0,0,5,5,5,0.5348491450832688,5,5,5,5,0.4024402006763483,5,5,5,0.3583363419520976,5,0.5631573424850026,5,5,5,5,0.4213034842966456,5,5,5,0.8703896873921925,5,5,5,5,0.41297528348454604,5,0.1
tuRYbBvOMRo-2700,0.8136864306153532,0.4426229508196721,0.23333333333333334,3.258,0,0.046,0.013,0.016,0.056,0.013,0.036,0.003,0.052,0.095,0.118,0.059,0.111,0.082,0.026,0.007,0.062,0.007,0.016,0.01,0.007,0.125,0,0.013,0.013,0,0,0,0,5,5,5,0.5492636857632758,5,0.9182095551799738,5,5,0.3676687413998388,5,5,5,0.8019677450698747,5,5,5,5,5,5,5,5,5,0.43154264575333007,0.9134672767111754,0.9172162693105625,5,5,5,5,5,0.1
